enrollment_id,student_id,course_id,semester,final_grade,letter_grade,attendance_rate,assignment_scores,midterm_score,final_exam_score
ENROLL_00010569,STU_002114,COURSE_000100,Spring 2025,3.22,B+,0.99,0.89,0.85,0.74
ENROLL_00010570,STU_002114,COURSE_000012,Spring 2025,3.54,A-,0.71,0.69,0.8,1.0
ENROLL_00010571,STU_002114,COURSE_000120,Summer 2025,3.53,A-,1.0,0.82,0.99,0.87
ENROLL_00010572,STU_002115,COURSE_000015,Fall 2024,3.97,A,0.87,0.74,0.54,1.0
ENROLL_00010573,STU_002115,COURSE_000075,Summer 2025,4.0,A,0.83,0.75,0.8,0.43
ENROLL_00010574,STU_002115,COURSE_000027,Spring 2025,4.0,A,0.92,0.92,0.64,0.93
ENROLL_00010575,STU_002115,COURSE_000037,Fall 2024,4.0,A,0.9,1.0,1.0,1.0
ENROLL_00010576,STU_002115,COURSE_000057,Spring 2025,4.0,A,0.57,0.95,0.76,0.87
ENROLL_00010577,STU_002115,COURSE_000098,Spring 2025,3.88,A,0.85,0.83,1.0,0.71
ENROLL_00010578,STU_002115,COURSE_000071,Fall 2024,4.0,A,0.88,0.94,1.0,0.95
ENROLL_00010579,STU_002116,COURSE_000125,Fall 2024,3.34,A-,0.81,1.0,0.9,0.77
ENROLL_00010580,STU_002116,COURSE_000011,Summer 2025,3.66,A-,0.94,0.72,0.7,0.73
ENROLL_00010581,STU_002116,COURSE_000012,Spring 2025,3.72,A,0.73,0.97,0.88,0.78
ENROLL_00010582,STU_002116,COURSE_000122,Spring 2025,2.73,B,0.87,0.87,0.72,0.75
ENROLL_00010583,STU_002116,COURSE_000074,Spring 2025,3.4,A-,0.95,0.84,0.77,0.56
ENROLL_00010584,STU_002116,COURSE_000105,Summer 2025,3.02,B+,1.0,0.99,0.82,0.98
ENROLL_00010585,STU_002117,COURSE_000082,Summer 2025,3.19,B+,0.72,0.74,0.54,0.58
ENROLL_00010586,STU_002117,COURSE_000068,Fall 2024,2.82,B,0.97,0.7,0.73,0.92
ENROLL_00010587,STU_002117,COURSE_000095,Summer 2025,2.63,B-,1.0,0.88,0.57,0.84
ENROLL_00010588,STU_002117,COURSE_000050,Summer 2025,2.79,B,0.72,0.79,0.69,0.7
ENROLL_00010589,STU_002118,COURSE_000092,Spring 2025,3.23,B+,0.86,1.0,0.88,0.81
ENROLL_00010590,STU_002118,COURSE_000036,Spring 2025,3.82,A,1.0,0.59,0.7,0.96
ENROLL_00010591,STU_002118,COURSE_000087,Summer 2025,3.46,A-,0.78,0.91,0.27,0.72
ENROLL_00010592,STU_002118,COURSE_000033,Spring 2025,3.72,A,1.0,0.74,0.81,0.79
ENROLL_00010593,STU_002118,COURSE_000050,Summer 2025,2.83,B,0.88,0.95,0.72,0.61
ENROLL_00010594,STU_002119,COURSE_000052,Fall 2024,3.93,A,0.8,0.76,0.67,0.81
ENROLL_00010595,STU_002119,COURSE_000109,Fall 2024,4.0,A,0.69,0.69,0.66,0.6
ENROLL_00010596,STU_002119,COURSE_000042,Summer 2025,3.94,A,0.8,0.91,1.0,0.63
ENROLL_00010597,STU_002119,COURSE_000047,Summer 2025,4.0,A,0.56,0.72,0.77,0.66
ENROLL_00010598,STU_002120,COURSE_000101,Summer 2025,2.74,B,0.6,0.88,0.88,0.58
ENROLL_00010599,STU_002120,COURSE_000051,Spring 2025,3.64,A-,0.65,0.68,0.86,0.48
ENROLL_00010600,STU_002120,COURSE_000073,Summer 2025,2.89,B,0.93,0.64,0.97,0.83
ENROLL_00010601,STU_002120,COURSE_000044,Summer 2025,3.13,B+,1.0,1.0,1.0,0.95
ENROLL_00010602,STU_002121,COURSE_000057,Spring 2025,4.0,A,0.52,0.8,1.0,0.82
ENROLL_00010603,STU_002121,COURSE_000053,Summer 2025,3.24,B+,0.96,0.77,0.96,0.48
ENROLL_00010604,STU_002121,COURSE_000117,Spring 2025,4.0,A,0.77,1.0,0.82,0.93
ENROLL_00010605,STU_002122,COURSE_000096,Spring 2025,3.35,A-,0.87,1.0,0.72,0.8
ENROLL_00010606,STU_002122,COURSE_000077,Summer 2025,3.41,A-,1.0,1.0,0.48,1.0
ENROLL_00010607,STU_002122,COURSE_000028,Fall 2024,3.98,A,0.67,0.5,0.9,1.0
ENROLL_00010608,STU_002123,COURSE_000015,Fall 2024,3.66,A-,0.75,1.0,0.79,0.68
ENROLL_00010609,STU_002123,COURSE_000017,Fall 2024,3.91,A,0.77,1.0,0.82,0.89
ENROLL_00010610,STU_002123,COURSE_000077,Summer 2025,3.79,A,1.0,1.0,0.43,0.5
ENROLL_00010611,STU_002123,COURSE_000121,Spring 2025,3.76,A,0.69,0.78,0.84,0.72
ENROLL_00010612,STU_002123,COURSE_000053,Summer 2025,3.22,B+,0.76,0.82,0.95,0.84
ENROLL_00010613,STU_002123,COURSE_000019,Summer 2025,3.69,A-,0.98,1.0,1.0,0.73
ENROLL_00010614,STU_002124,COURSE_000066,Summer 2025,2.46,B-,0.9,0.7,0.77,0.87
ENROLL_00010615,STU_002124,COURSE_000114,Summer 2025,3.08,B+,0.76,0.85,0.37,0.85
ENROLL_00010616,STU_002124,COURSE_000068,Fall 2024,2.31,B-,1.0,0.91,0.84,0.62
ENROLL_00010617,STU_002124,COURSE_000043,Summer 2025,2.52,B-,1.0,1.0,0.97,0.83
ENROLL_00010618,STU_002124,COURSE_000019,Summer 2025,2.3,C+,0.96,0.94,0.71,0.49
ENROLL_00010619,STU_002124,COURSE_000001,Summer 2025,2.62,B-,0.92,0.79,0.73,0.7
ENROLL_00010620,STU_002124,COURSE_000096,Spring 2025,2.57,B-,0.82,0.79,0.85,0.7
ENROLL_00010621,STU_002125,COURSE_000111,Spring 2025,3.61,A-,0.66,0.84,0.65,0.79
ENROLL_00010622,STU_002125,COURSE_000081,Spring 2025,4.0,A,0.96,0.57,0.9,0.7
ENROLL_00010623,STU_002125,COURSE_000102,Fall 2024,3.91,A,0.84,1.0,0.9,0.46
ENROLL_00010624,STU_002126,COURSE_000128,Summer 2025,4.0,A,0.69,0.94,0.73,0.78
ENROLL_00010625,STU_002126,COURSE_000051,Spring 2025,4.0,A,0.92,1.0,0.64,0.81
ENROLL_00010626,STU_002126,COURSE_000099,Spring 2025,4.0,A,0.92,0.7,0.92,0.41
ENROLL_00010627,STU_002126,COURSE_000121,Spring 2025,4.0,A,0.91,0.87,0.93,1.0
ENROLL_00010628,STU_002127,COURSE_000065,Spring 2025,3.19,B+,1.0,0.99,0.67,0.95
ENROLL_00010629,STU_002127,COURSE_000013,Spring 2025,2.91,B,0.65,0.9,0.95,0.71
ENROLL_00010630,STU_002127,COURSE_000022,Spring 2025,3.12,B+,0.95,0.81,0.88,0.77
ENROLL_00010631,STU_002128,COURSE_000116,Fall 2024,3.02,B+,1.0,0.68,0.26,0.9
ENROLL_00010632,STU_002128,COURSE_000084,Fall 2024,3.37,A-,0.91,0.68,0.79,0.77
ENROLL_00010633,STU_002128,COURSE_000124,Spring 2025,3.5,A-,0.86,1.0,0.97,0.6
ENROLL_00010634,STU_002129,COURSE_000029,Summer 2025,3.98,A,0.73,1.0,1.0,0.8
ENROLL_00010635,STU_002129,COURSE_000017,Fall 2024,4.0,A,0.76,1.0,0.29,0.66
ENROLL_00010636,STU_002129,COURSE_000082,Summer 2025,4.0,A,0.71,0.53,0.54,0.92
ENROLL_00010637,STU_002129,COURSE_000013,Spring 2025,3.8,A,0.79,0.71,0.87,1.0
ENROLL_00010638,STU_002130,COURSE_000095,Summer 2025,2.55,B-,0.8,0.8,0.69,0.85
ENROLL_00010639,STU_002130,COURSE_000127,Fall 2024,3.11,B+,0.92,0.71,0.62,0.95
ENROLL_00010640,STU_002130,COURSE_000039,Fall 2024,2.73,B,1.0,0.94,0.87,1.0
ENROLL_00010641,STU_002130,COURSE_000056,Summer 2025,3.04,B+,0.79,0.83,0.67,0.7
ENROLL_00010642,STU_002130,COURSE_000019,Summer 2025,3.09,B+,0.78,0.75,0.64,0.81
ENROLL_00010643,STU_002130,COURSE_000084,Fall 2024,3.07,B+,0.87,0.92,0.73,1.0
ENROLL_00010644,STU_002130,COURSE_000050,Summer 2025,3.49,A-,0.7,0.78,1.0,0.93
ENROLL_00010645,STU_002131,COURSE_000067,Fall 2024,2.85,B,0.92,0.58,0.83,0.76
ENROLL_00010646,STU_002131,COURSE_000033,Spring 2025,3.33,A-,1.0,0.74,0.9,0.57
ENROLL_00010647,STU_002131,COURSE_000105,Summer 2025,3.28,B+,0.95,0.66,1.0,1.0
ENROLL_00010648,STU_002131,COURSE_000073,Summer 2025,2.95,B,1.0,0.76,1.0,0.72
ENROLL_00010649,STU_002131,COURSE_000031,Summer 2025,3.17,B+,0.91,0.81,0.93,0.79
ENROLL_00010650,STU_002131,COURSE_000019,Summer 2025,2.79,B,0.64,0.64,0.81,0.61
ENROLL_00010651,STU_002131,COURSE_000015,Fall 2024,3.75,A,0.92,0.8,0.48,0.72
ENROLL_00010652,STU_002132,COURSE_000029,Summer 2025,3.63,A-,1.0,0.7,0.89,0.87
ENROLL_00010653,STU_002132,COURSE_000021,Spring 2025,3.21,B+,0.85,0.79,0.45,0.92
ENROLL_00010654,STU_002132,COURSE_000071,Fall 2024,2.82,B,0.69,1.0,0.94,0.71
ENROLL_00010655,STU_002132,COURSE_000054,Fall 2024,4.0,A,1.0,0.8,0.9,0.65
ENROLL_00010656,STU_002132,COURSE_000097,Fall 2024,3.76,A,0.7,0.75,0.81,0.33
ENROLL_00010657,STU_002132,COURSE_000123,Spring 2025,3.25,B+,0.91,0.86,0.99,0.73
ENROLL_00010658,STU_002133,COURSE_000007,Summer 2025,2.75,B,0.99,0.89,0.69,1.0
ENROLL_00010659,STU_002133,COURSE_000088,Summer 2025,3.8,A,0.57,1.0,0.59,0.77
ENROLL_00010660,STU_002133,COURSE_000128,Summer 2025,3.45,A-,0.85,0.73,0.97,0.6
ENROLL_00010661,STU_002133,COURSE_000054,Fall 2024,3.58,A-,0.99,0.78,0.86,1.0
ENROLL_00010662,STU_002133,COURSE_000016,Spring 2025,3.03,B+,0.83,1.0,0.88,1.0
ENROLL_00010663,STU_002133,COURSE_000019,Summer 2025,3.5,A-,0.65,0.35,0.93,1.0
ENROLL_00010664,STU_002134,COURSE_000034,Summer 2025,2.69,B-,0.86,0.76,0.69,0.71
ENROLL_00010665,STU_002134,COURSE_000033,Spring 2025,2.42,B-,0.61,1.0,0.61,0.76
ENROLL_00010666,STU_002134,COURSE_000113,Spring 2025,3.12,B+,0.83,0.74,0.8,0.85
ENROLL_00010667,STU_002134,COURSE_000125,Fall 2024,2.64,B-,0.96,0.8,0.84,0.73
ENROLL_00010668,STU_002134,COURSE_000004,Spring 2025,1.64,C-,1.0,0.81,1.0,0.9
ENROLL_00010669,STU_002135,COURSE_000010,Spring 2025,3.21,B+,0.99,0.9,0.77,0.68
ENROLL_00010670,STU_002135,COURSE_000098,Spring 2025,3.43,A-,0.93,0.93,0.8,0.82
ENROLL_00010671,STU_002135,COURSE_000108,Spring 2025,3.35,A-,0.61,0.91,0.79,0.82
ENROLL_00010672,STU_002135,COURSE_000087,Summer 2025,3.16,B+,0.85,0.64,0.69,0.63
ENROLL_00010673,STU_002135,COURSE_000115,Fall 2024,3.18,B+,1.0,0.74,0.9,0.34
ENROLL_00010674,STU_002135,COURSE_000085,Summer 2025,3.57,A-,0.84,1.0,0.98,0.55
ENROLL_00010675,STU_002136,COURSE_000092,Spring 2025,2.2,C+,1.0,0.69,0.87,0.97
ENROLL_00010676,STU_002136,COURSE_000002,Summer 2025,2.62,B-,0.88,0.9,0.87,1.0
ENROLL_00010677,STU_002136,COURSE_000030,Fall 2024,3.18,B+,0.98,1.0,0.67,0.66
ENROLL_00010678,STU_002136,COURSE_000059,Spring 2025,2.84,B,0.97,0.94,0.7,0.73
ENROLL_00010679,STU_002136,COURSE_000042,Summer 2025,3.23,B+,0.94,0.47,1.0,0.58
ENROLL_00010680,STU_002136,COURSE_000108,Spring 2025,2.8,B,0.82,1.0,1.0,0.72
ENROLL_00010681,STU_002136,COURSE_000089,Fall 2024,2.61,B-,0.95,0.78,1.0,0.73
ENROLL_00010682,STU_002137,COURSE_000107,Summer 2025,3.43,A-,0.72,0.54,1.0,1.0
ENROLL_00010683,STU_002137,COURSE_000118,Summer 2025,3.71,A,0.82,0.87,0.39,0.94
ENROLL_00010684,STU_002137,COURSE_000020,Summer 2025,3.64,A-,0.95,0.67,0.69,0.81
ENROLL_00010685,STU_002138,COURSE_000086,Summer 2025,3.67,A-,0.95,0.72,0.8,0.4
ENROLL_00010686,STU_002138,COURSE_000068,Fall 2024,3.77,A,0.87,0.77,1.0,0.88
ENROLL_00010687,STU_002138,COURSE_000126,Spring 2025,4.0,A,1.0,0.72,1.0,0.79
ENROLL_00010688,STU_002138,COURSE_000004,Spring 2025,3.29,B+,1.0,0.86,0.45,0.88
ENROLL_00010689,STU_002138,COURSE_000051,Spring 2025,3.57,A-,0.73,0.91,0.47,0.35
ENROLL_00010690,STU_002138,COURSE_000011,Summer 2025,3.87,A,1.0,0.57,0.77,1.0
ENROLL_00010691,STU_002138,COURSE_000081,Spring 2025,3.33,A-,0.74,0.66,0.8,0.85
ENROLL_00010692,STU_002139,COURSE_000066,Summer 2025,2.77,B,0.77,1.0,0.52,1.0
ENROLL_00010693,STU_002139,COURSE_000111,Spring 2025,3.07,B+,0.81,0.94,0.69,0.98
ENROLL_00010694,STU_002139,COURSE_000005,Fall 2024,2.69,B-,1.0,0.4,0.62,0.63
ENROLL_00010695,STU_002139,COURSE_000025,Summer 2025,3.27,B+,0.58,1.0,0.96,0.73
ENROLL_00010696,STU_002139,COURSE_000010,Spring 2025,3.36,A-,0.87,0.95,0.81,0.78
ENROLL_00010697,STU_002139,COURSE_000121,Spring 2025,3.46,A-,0.65,0.63,1.0,0.72
ENROLL_00010698,STU_002139,COURSE_000056,Summer 2025,3.49,A-,0.8,0.93,0.7,0.92
ENROLL_00010699,STU_002140,COURSE_000106,Spring 2025,3.67,A-,0.96,0.89,0.57,0.9
ENROLL_00010700,STU_002140,COURSE_000104,Summer 2025,3.42,A-,1.0,0.86,0.86,1.0
ENROLL_00010701,STU_002140,COURSE_000085,Summer 2025,3.65,A-,0.88,0.62,0.97,0.74
ENROLL_00010702,STU_002140,COURSE_000109,Fall 2024,3.03,B+,0.88,0.77,0.51,0.8
ENROLL_00010703,STU_002140,COURSE_000044,Summer 2025,3.27,B+,1.0,0.79,0.46,0.8
ENROLL_00010704,STU_002140,COURSE_000110,Spring 2025,2.96,B,0.45,1.0,0.71,1.0
ENROLL_00010705,STU_002141,COURSE_000043,Summer 2025,3.46,A-,0.92,0.81,0.63,0.97
ENROLL_00010706,STU_002141,COURSE_000115,Fall 2024,3.39,A-,0.65,0.76,0.73,0.8
ENROLL_00010707,STU_002141,COURSE_000121,Spring 2025,4.0,A,0.55,0.94,0.42,0.96
ENROLL_00010708,STU_002141,COURSE_000038,Fall 2024,3.9,A,0.91,0.86,1.0,0.63
ENROLL_00010709,STU_002141,COURSE_000096,Spring 2025,3.93,A,0.8,0.92,0.85,0.89
ENROLL_00010710,STU_002142,COURSE_000064,Summer 2025,2.42,B-,0.81,0.48,1.0,0.93
ENROLL_00010711,STU_002142,COURSE_000089,Fall 2024,2.76,B,0.98,1.0,0.82,0.78
ENROLL_00010712,STU_002142,COURSE_000088,Summer 2025,2.67,B-,1.0,0.56,0.59,0.56
ENROLL_00010713,STU_002142,COURSE_000123,Spring 2025,3.15,B+,0.69,0.84,1.0,0.96
ENROLL_00010714,STU_002142,COURSE_000042,Summer 2025,2.2,C+,0.65,0.86,0.72,0.51
ENROLL_00010715,STU_002142,COURSE_000083,Summer 2025,2.7,B,0.59,0.55,1.0,1.0
ENROLL_00010716,STU_002142,COURSE_000119,Fall 2024,3.11,B+,1.0,1.0,0.85,0.82
ENROLL_00010717,STU_002143,COURSE_000035,Fall 2024,4.0,A,0.66,0.89,0.91,0.62
ENROLL_00010718,STU_002143,COURSE_000052,Fall 2024,3.86,A,1.0,0.83,0.49,1.0
ENROLL_00010719,STU_002143,COURSE_000047,Summer 2025,3.79,A,0.89,0.9,0.74,0.87
ENROLL_00010720,STU_002143,COURSE_000030,Fall 2024,3.36,A-,1.0,0.57,0.64,0.5
ENROLL_00010721,STU_002143,COURSE_000011,Summer 2025,4.0,A,0.86,0.67,0.37,1.0
ENROLL_00010722,STU_002144,COURSE_000050,Summer 2025,2.88,B,1.0,0.6,0.89,0.93
ENROLL_00010723,STU_002144,COURSE_000093,Summer 2025,3.44,A-,0.68,0.97,0.92,0.82
ENROLL_00010724,STU_002144,COURSE_000109,Fall 2024,3.28,B+,1.0,0.92,0.69,0.92
ENROLL_00010725,STU_002144,COURSE_000013,Spring 2025,2.73,B,0.57,0.79,0.99,0.88
ENROLL_00010726,STU_002144,COURSE_000040,Spring 2025,2.94,B,0.73,0.44,0.96,0.94
ENROLL_00010727,STU_002144,COURSE_000007,Summer 2025,2.64,B-,1.0,1.0,1.0,0.43
ENROLL_00010728,STU_002145,COURSE_000080,Summer 2025,3.81,A,0.64,0.56,0.91,0.6
ENROLL_00010729,STU_002145,COURSE_000042,Summer 2025,3.88,A,0.87,0.92,0.61,1.0
ENROLL_00010730,STU_002145,COURSE_000065,Spring 2025,3.72,A,0.89,0.93,1.0,1.0
ENROLL_00010731,STU_002145,COURSE_000019,Summer 2025,4.0,A,1.0,0.7,1.0,0.28
ENROLL_00010732,STU_002146,COURSE_000120,Summer 2025,3.54,A-,0.9,0.73,0.76,0.54
ENROLL_00010733,STU_002146,COURSE_000063,Summer 2025,4.0,A,1.0,0.43,0.77,1.0
ENROLL_00010734,STU_002146,COURSE_000111,Spring 2025,3.84,A,0.84,0.77,0.94,0.73
ENROLL_00010735,STU_002146,COURSE_000052,Fall 2024,4.0,A,0.99,0.47,0.33,0.81
ENROLL_00010736,STU_002146,COURSE_000014,Spring 2025,3.59,A-,0.86,0.98,0.62,0.81
ENROLL_00010737,STU_002146,COURSE_000025,Summer 2025,3.37,A-,0.78,1.0,1.0,0.99
ENROLL_00010738,STU_002146,COURSE_000008,Spring 2025,3.37,A-,0.93,0.83,0.72,0.62
ENROLL_00010739,STU_002147,COURSE_000058,Spring 2025,3.1,B+,0.86,0.74,0.99,1.0
ENROLL_00010740,STU_002147,COURSE_000010,Spring 2025,3.77,A,0.73,1.0,0.93,0.76
ENROLL_00010741,STU_002147,COURSE_000037,Fall 2024,3.36,A-,0.79,0.75,0.66,0.83
ENROLL_00010742,STU_002147,COURSE_000087,Summer 2025,3.27,B+,0.98,0.62,0.43,1.0
ENROLL_00010743,STU_002148,COURSE_000124,Spring 2025,3.95,A,0.65,0.89,1.0,0.68
ENROLL_00010744,STU_002148,COURSE_000055,Fall 2024,3.49,A-,0.78,0.66,0.4,0.45
ENROLL_00010745,STU_002148,COURSE_000044,Summer 2025,3.26,B+,0.71,0.88,0.84,0.64
ENROLL_00010746,STU_002149,COURSE_000106,Spring 2025,3.38,A-,0.88,0.9,0.81,0.88
ENROLL_00010747,STU_002149,COURSE_000102,Fall 2024,3.89,A,0.99,0.68,1.0,0.88
ENROLL_00010748,STU_002149,COURSE_000045,Fall 2024,3.52,A-,0.8,0.51,0.7,0.71
ENROLL_00010749,STU_002149,COURSE_000003,Fall 2024,3.73,A,0.85,0.72,0.75,1.0
ENROLL_00010750,STU_002150,COURSE_000018,Summer 2025,2.27,C+,0.68,0.76,0.85,1.0
ENROLL_00010751,STU_002150,COURSE_000114,Summer 2025,2.8,B,1.0,0.76,0.56,0.54
ENROLL_00010752,STU_002150,COURSE_000009,Summer 2025,3.47,A-,0.61,0.98,1.0,0.65
ENROLL_00010753,STU_002151,COURSE_000046,Spring 2025,3.55,A-,0.65,0.93,0.84,1.0
ENROLL_00010754,STU_002151,COURSE_000042,Summer 2025,3.06,B+,0.82,0.76,0.93,0.64
ENROLL_00010755,STU_002151,COURSE_000001,Summer 2025,3.77,A,0.76,0.93,0.8,1.0
ENROLL_00010756,STU_002151,COURSE_000126,Spring 2025,3.2,B+,1.0,0.74,1.0,0.7
ENROLL_00010757,STU_002151,COURSE_000112,Fall 2024,3.63,A-,1.0,0.78,0.27,0.81
ENROLL_00010758,STU_002152,COURSE_000084,Fall 2024,3.53,A-,0.72,0.69,0.64,0.89
ENROLL_00010759,STU_002152,COURSE_000014,Spring 2025,3.23,B+,0.72,1.0,0.85,1.0
ENROLL_00010760,STU_002152,COURSE_000109,Fall 2024,2.74,B,1.0,1.0,0.93,0.91
ENROLL_00010761,STU_002152,COURSE_000076,Spring 2025,3.23,B+,0.8,1.0,0.73,0.57
ENROLL_00010762,STU_002152,COURSE_000105,Summer 2025,3.09,B+,0.74,0.6,0.66,1.0
ENROLL_00010763,STU_002152,COURSE_000094,Fall 2024,2.59,B-,0.93,0.77,1.0,0.88
ENROLL_00010764,STU_002153,COURSE_000108,Spring 2025,1.87,C,0.58,0.59,0.63,0.61
ENROLL_00010765,STU_002153,COURSE_000119,Fall 2024,2.62,B-,1.0,0.7,0.72,0.37
ENROLL_00010766,STU_002153,COURSE_000049,Summer 2025,2.4,B-,0.61,0.88,1.0,1.0
ENROLL_00010767,STU_002153,COURSE_000092,Spring 2025,2.53,B-,0.76,0.97,0.78,0.74
ENROLL_00010768,STU_002154,COURSE_000003,Fall 2024,3.62,A-,0.68,0.54,0.78,0.9
ENROLL_00010769,STU_002154,COURSE_000023,Fall 2024,3.47,A-,0.87,0.73,0.77,0.54
ENROLL_00010770,STU_002154,COURSE_000095,Summer 2025,3.33,A-,0.77,0.87,0.45,0.85
ENROLL_00010771,STU_002155,COURSE_000086,Summer 2025,4.0,A,0.91,0.75,0.69,0.44
ENROLL_00010772,STU_002155,COURSE_000044,Summer 2025,4.0,A,0.8,1.0,0.88,1.0
ENROLL_00010773,STU_002155,COURSE_000116,Fall 2024,4.0,A,0.5,0.86,1.0,1.0
ENROLL_00010774,STU_002155,COURSE_000108,Spring 2025,4.0,A,0.84,0.72,0.95,0.97
ENROLL_00010775,STU_002155,COURSE_000073,Summer 2025,4.0,A,0.81,0.8,0.84,0.81
ENROLL_00010776,STU_002155,COURSE_000075,Summer 2025,4.0,A,0.79,1.0,0.9,0.65
ENROLL_00010777,STU_002155,COURSE_000105,Summer 2025,4.0,A,1.0,0.65,0.58,0.77
ENROLL_00010778,STU_002156,COURSE_000014,Spring 2025,2.05,C+,1.0,0.86,0.65,0.84
ENROLL_00010779,STU_002156,COURSE_000025,Summer 2025,2.1,C+,1.0,1.0,0.56,1.0
ENROLL_00010780,STU_002156,COURSE_000044,Summer 2025,2.08,C+,0.91,0.88,0.71,0.97
ENROLL_00010781,STU_002156,COURSE_000119,Fall 2024,1.67,C-,0.84,1.0,0.65,1.0
ENROLL_00010782,STU_002156,COURSE_000029,Summer 2025,2.12,C+,0.69,1.0,0.67,0.58
ENROLL_00010783,STU_002156,COURSE_000068,Fall 2024,1.57,C-,0.76,0.81,0.61,0.39
ENROLL_00010784,STU_002156,COURSE_000096,Spring 2025,1.66,C-,0.68,0.91,0.77,0.82
ENROLL_00010785,STU_002157,COURSE_000005,Fall 2024,3.35,A-,0.96,0.86,0.52,0.82
ENROLL_00010786,STU_002157,COURSE_000090,Fall 2024,3.8,A,0.88,0.86,0.56,0.29
ENROLL_00010787,STU_002157,COURSE_000063,Summer 2025,4.0,A,0.96,0.78,0.96,0.77
ENROLL_00010788,STU_002157,COURSE_000069,Fall 2024,3.88,A,0.97,0.83,1.0,0.56
ENROLL_00010789,STU_002157,COURSE_000125,Fall 2024,3.56,A-,1.0,1.0,0.73,0.75
ENROLL_00010790,STU_002157,COURSE_000059,Spring 2025,4.0,A,0.8,0.96,0.74,0.78
ENROLL_00010791,STU_002157,COURSE_000080,Summer 2025,3.71,A,1.0,1.0,0.79,0.77
ENROLL_00010792,STU_002158,COURSE_000030,Fall 2024,3.67,A-,0.84,0.62,0.52,1.0
ENROLL_00010793,STU_002158,COURSE_000108,Spring 2025,3.76,A,0.83,0.88,0.74,0.81
ENROLL_00010794,STU_002158,COURSE_000042,Summer 2025,3.13,B+,0.89,0.74,0.99,0.98
ENROLL_00010795,STU_002158,COURSE_000073,Summer 2025,3.63,A-,0.76,0.9,0.68,0.84
ENROLL_00010796,STU_002158,COURSE_000122,Spring 2025,3.12,B+,1.0,0.84,0.79,0.87
ENROLL_00010797,STU_002159,COURSE_000060,Spring 2025,3.01,B+,0.88,1.0,0.76,0.69
ENROLL_00010798,STU_002159,COURSE_000128,Summer 2025,2.53,B-,0.85,0.66,1.0,0.59
ENROLL_00010799,STU_002159,COURSE_000099,Spring 2025,2.85,B,0.85,0.76,0.83,0.78
ENROLL_00010800,STU_002159,COURSE_000119,Fall 2024,2.96,B,0.63,0.89,0.73,0.92
ENROLL_00010801,STU_002160,COURSE_000001,Summer 2025,4.0,A,0.91,1.0,0.88,0.8
ENROLL_00010802,STU_002160,COURSE_000052,Fall 2024,4.0,A,0.81,0.71,1.0,0.79
ENROLL_00010803,STU_002160,COURSE_000022,Spring 2025,4.0,A,0.83,0.98,0.67,0.7
ENROLL_00010804,STU_002160,COURSE_000103,Summer 2025,4.0,A,0.83,0.67,0.82,0.64
ENROLL_00010805,STU_002161,COURSE_000117,Spring 2025,3.62,A-,0.86,0.7,0.86,0.57
ENROLL_00010806,STU_002161,COURSE_000095,Summer 2025,3.92,A,0.78,0.82,0.65,0.97
ENROLL_00010807,STU_002161,COURSE_000098,Spring 2025,3.81,A,0.67,0.18,0.91,0.83
ENROLL_00010808,STU_002162,COURSE_000112,Fall 2024,3.87,A,0.69,0.55,1.0,1.0
ENROLL_00010809,STU_002162,COURSE_000054,Fall 2024,4.0,A,1.0,0.57,0.77,0.91
ENROLL_00010810,STU_002162,COURSE_000023,Fall 2024,3.96,A,0.81,0.64,0.94,1.0
ENROLL_00010811,STU_002162,COURSE_000029,Summer 2025,4.0,A,0.76,0.6,0.78,0.97
ENROLL_00010812,STU_002162,COURSE_000088,Summer 2025,3.75,A,0.85,0.55,1.0,0.64
ENROLL_00010813,STU_002162,COURSE_000107,Summer 2025,3.66,A-,0.97,0.96,0.57,0.5
ENROLL_00010814,STU_002163,COURSE_000068,Fall 2024,2.75,B,0.74,0.83,0.78,0.71
ENROLL_00010815,STU_002163,COURSE_000098,Spring 2025,3.28,B+,0.79,0.95,0.95,0.91
ENROLL_00010816,STU_002163,COURSE_000056,Summer 2025,3.34,A-,0.67,0.94,1.0,0.7
ENROLL_00010817,STU_002163,COURSE_000065,Spring 2025,2.74,B,0.63,0.97,0.64,0.78
ENROLL_00010818,STU_002164,COURSE_000033,Spring 2025,3.88,A,0.83,1.0,0.79,0.79
ENROLL_00010819,STU_002164,COURSE_000041,Spring 2025,3.91,A,0.81,1.0,0.69,0.7
ENROLL_00010820,STU_002164,COURSE_000008,Spring 2025,3.56,A-,1.0,0.96,0.72,1.0
ENROLL_00010821,STU_002164,COURSE_000101,Summer 2025,4.0,A,0.54,0.8,0.92,0.79
ENROLL_00010822,STU_002165,COURSE_000024,Fall 2024,3.72,A,0.8,1.0,0.75,0.83
ENROLL_00010823,STU_002165,COURSE_000070,Spring 2025,4.0,A,0.99,0.94,0.63,0.98
ENROLL_00010824,STU_002165,COURSE_000045,Fall 2024,3.52,A-,0.75,0.92,0.8,0.91
ENROLL_00010825,STU_002166,COURSE_000021,Spring 2025,3.85,A,0.96,0.46,0.65,0.75
ENROLL_00010826,STU_002166,COURSE_000082,Summer 2025,3.93,A,0.45,0.72,0.7,0.96
ENROLL_00010827,STU_002166,COURSE_000103,Summer 2025,4.0,A,0.83,0.76,0.66,0.71
ENROLL_00010828,STU_002166,COURSE_000097,Fall 2024,3.73,A,1.0,0.8,0.58,1.0
